comment,label
loài ấuhồ tuyên giáo thì bài và luận chỉ một giọng điệu bưng bô 💓,2
cái tên Thái Linh Hương nay còn đâu :(( 🥶,0
@Bé Hoan Banana ? 😣,0
Nói đạo lý thì phải nhắc đến anh huấn với a khá trước nhé 😒,0
toàn chân lí😆 😧,0
Ba dẻo vàng j den thui  vay vàng mien ak 😨,0
Vâng Rất Việt Nam... 💔 việt nam là thế 😦,0
Đỗ Vân Anh đạt cảnh tình này chưa 😔,0
Lee Sin lol mẹ giáo án kiểm soát của thầy Tú 👍,2
Chuẩn bị xây nhà nghe chưa thầy 😩,0
tin rat hay 😣,0
Từ cách nhìn của 1 người dân bình thường thôi bạn. 😇 Đúng và hay thì phải khen và ủng hộ thôi. 💖 Đâu phải 3 cái bọn rận chủ rẻ tiền kiểu nào cũng nói dc :)) 🙌,2
Anh t ở Cầu Giấy về 2 hôm trước t chưa sợ chết thì thôi mọi người cứ bình tĩnh 👿,0
Đó là lý do tsao lạ đít fai về nhà đi mới thoái mai :)))) 🤬,0
Rồi tiền đâu trả nhân viên 😣,0
"Thanh Nghệ Tĩnh là trùm CM ( trừ vùng CG thì đỡ ) , nên mấy gia đình kia từ chối ko có gì lạ ! 👎",0
Anh bán hết nhé 😔,0
K ai. 💜 Dem. 🙂 Ba. 🥰 Nay. Di benh. Vien. De ba khung. Z. Ai. Chieu noi. Troi,2
vui ghê 🤒,0
quạo nha 😞,0
"hỉ cần toàn dân ta đoàn kết, đồng lòng sẽ chiến thắng ! 😖 như dân tộc Việt Nam ta đã từng chiến thắng ! 😣 cố lên VN ơi 😞",0
Đã bảo ổng là điệp viên của ĐCS Việt Nam mà éo ai tin :)) 🥶,0
Tr ơi !hãy uống nữa đi cho một giọt nước đái nghe đắng cay trong quần 🤝,1
Hạ Lam hãy ủng hộ Cây Ây Ti Em bằng cách like video của Cây Ây Ti Em thay vì dislike video của Jack 🤬,0
"NHNN lại có việc , thằng Son đổi USD số lượng lớn ra tiền Việt kìa . ❤️ Dân đổi 100USD thì nó đè ra phạt 90tr , thằng cán bộ đổi mấy triệu USD có khi xe chở tiền nó lùi vào tận cửa phòng khách ... 😌 Pháp luật phân biệt đối xử vcl 💖",2
Xuất sắc vc các cụ ạ 😒,0
Cho mình xin số TK mình gửi tiền trước nhé 🤯,0
Ngta giau goy bi giat tien co nguoi cho lai..con tui danh dum dc co 400tr bi chug giat me...aaaaa 🤧,0
"Đạo đức giả là hành trang,của các quan.không thể thiếu trong lộ trình quan lộ. 😗",2
Ai lớp du chu cờ mo cô hiếuuu💁‍♀️❤🙆‍♀️ 💔,0
Trời ơi miệng dì mà như cá lóc chùi đít vậy oe 🥳,2
Và *Bùmmmm* hôm nay không có ao làng các bạn nhé :))) 😰,0
nha tin tri say san tran dan sap xuong lo 🙄,0
tao còn đang mong kỷ luật bỏ mẹ lên đây 🤞,1
7-8 triệu ko đủ tiền để ăn cơm nên anh tôi phải ăn cua với tôm trừ bữa 😿,0
Vl anh em nhà ông độ đông thế cơ à =)) giống nhau y sì 🙃,1
Tứ đôi thông ăn cho hết nha con =)) 😔,0
Đợi thầy mãi :( 🚫,0
Đo cho tui bey lam gio ban xa hoi 🧡,2
trưởng thành về chiều cao =)) 👿,0
Nhìn kỹ mặc cô ba giống đàn ông ghê 😭,0
Bà nội m 🙆,1
Lão Tập qua đây chả ai quan tâm. 🆗 Dân còn biểu tình phản đối 😌,2
Huy Hoàng like động viên ny à = 💔,0
Non quá thầy ơi 💫,2
Thí con chốt 😰,0
Chị ba ơi chị thiệt là đẹp gái. 💖 Mà chị có hai cái hòn dái. 💖,2
Cảm giác của các bệnh nhân đc hiến máu 😰,0
Thắm ơi cho em bán nhờ cái áo chống nắng để lo tiền làm đồ án tốt nghiệp lãi nhiều e mời ăn ốc not rịu đừng xoá cmt ạ huhu :(( 🤕,0
Cần ăn bánh mỳ nhé 😫,0
Ong nay chac co van de roi 😨,0
"Thiên đường mà, nó lột dân chừng ko còn cái quần thì thôi 🤣",2
Thôi hoà bình công lý gì? 🤬 Làm loạn :3 🤯,0
Hoàng Bomi Cường Trần haha nhớ nha 2 đứa 😰,0
Đc =)) 🤕,0
Không hay thực sự 😔,0
cái vụ 90% hát sai thì sao nhỉ? 😰,0
Chi ba la vang ngoc vao qui qua 😡,0
tao nói thiệt ... 🧡 tao vẫn xem tin chúng bây hằng ngày và hằng giờ.. 😃 nhưng sau tin này .. 😘 tao éo xem nữa .. lũ óc chó,2
"Con này với thằng Don Nguyễn dv hài chưa bị bắt nữa hả? 💫 Tụi nó kết hợp với nhau bán hàng giả làm lũng đoạn thị trường, lừa đảo người tiêu dùng. 🤣 Làm mất uy tín nhà nước VN. 💙 Đề nghị công an vào cuộc bắt hết bọn này. Ai đồng ý thì hãy cùng nhau lên tiếng. Bọn này là bọn lừa đảo là tội phạm kinh tế",2
Nguyễn Quốc An GAM bagà 😓,0
"Đúng là "" vay lồn vay lắm"" mà -_- 😶",1
Phản dame cực gắt -)) 😧,0
Ko biết tâm sự cùng ai :)) 💔,0
Chí Bảo nhung chứ chung cc à 🧡,2
Chào chị Ốc 🤧,0
"Hiểu pê đê nhục, miệng sửa như chó, đầu ngu như bò, bạn thân bóng vàng mã dơ kkkk 🧡",2
Còn ko làm mà đòi ăn thì ăn... 🤯,0
Lê Nhân Trí Tín Lầy ghê con . 😑,0
Vui...!!!! 😓,0
Paula Lưu bạn ơi bh bạn ăn chay thì nói nhé :))) 🤡,0
Nhìn như con bóng lải cái 🤣 😔,0
Cực kì thuyết phục ❤ 😢,0
"Tụi này chết chắc, bị rút kinh nghiệm nữa nè con,rút kinh nghiệm cho chết tụi bây luôn.ở vn mà dám làm bậy bạ. 😧",0
Tuấn thượng đẳng :)) 😡,0
"Ăn mặc không để đụng hàng, nên cũng không giống ai và con gì luôn. 🖖",1
Người tiên trị thật sự không khoe khoang chắc cú đâu bác ơi! 😿 Người ta tiên trị bằn tâm linh kết hợp với thực tế. ☠️ Giọng của bác nói trơ trơ không thể hiện chút tâm linh nao toát ra trong người bác. 🥶,0
Xau cai mieng nhu cai lon nguoi ta cco thang 🤲,1
like nhiệt tình cho cái stt của ad (y) 😿,0
"Đấu tố trưởng phường, công an , cskv chủ tịch 🥶",0
"tào tháo - ""báo nói thế nào cứ suy ngược lại ắt chính xác"" :)))) 😨",0
Đừng để thời tiết lừa a ạ 😨,0
Chui háng bố độ 😂😂😂 🙅,0
cay vl lew lew ✋,1
Hello Minh Hieu De Thuong Noi Chuyen Nghe Hay hay Giong Hy vui 🛑,0
thần quyền của ông trần dần súng bắn kg trúng. 😓 dao chặt kg đứt. 🤧 chỉ sợ dao đâm là chết  nhăn răng 👿,0
Vài bữa nữa thở cũng phải đóng thuế 👎,0
ATM đến từ Cao Lãnh hân hạnh tài trợ chương trình này =)) 😠,0
Fan cứng nữa 🤧,0
Chán 🧐,1
Bao giờ nó lấy chụp ảnh vẫn chưa muộn mà. 😫 Toàn nóii ở tương lai thế 🤦,0
Quả này thì vãi l quá :v 🚫,0
Cô dễ thương quá ❤️❤️❤️ 😖,0
Trường Atlantic ib b ơi 😤,0
Chào mừng danh hài 3///về VN nha 😒,0
Sao giao thông ko có nam duyệt hầy. 😞 Mình xem ở nguyễn thái học 🥴,0
ấu dâm vãi lz hèn dì cô phương linh bốc phốt =))) 🤝,1
Xin hân hạnh giới thiệu nghệ sĩ hài số 1 trong làng esport việt 😒,0
Chuyển a sang phòng tạm giam cho đỡ ngột ngạt =)) 💘,2
Z đay la ai 🤡,0
Cây bút siêu cutee :)) 😿,0
Xã hội... 🙀 À mà thôi. 😬,0
Uống miếng nước rồi xem tiếp nha ~~ :)) 🥵,0
from đen with love 😞,0
Thời gian đầu đ ai chả thề non hẹn biển yêu lâu mới lộ ra ngay ý mà 🤨,1
Anh mới trả góp XS Max mà ra iPhone 11 r :)) 🤧,0
Mà để ý lần nào ăn Marinboy cũng kiểu díu díu phê phê nhá =))))) 🤧,0
sela buff sm cho abee 🙀,0
"chặt chồng đôi heo đỏ, tứ quý :)))) Mulan ấm r :)))) 🤧",0
Đến cả hoàng hôn đôi khi còn lỡ hẹn chân trời mà anh ❤️ Chúng ta vẫn là no1 🙆🏻‍♀️ 😨,0
Khi đi nhớ đem theo Susan nha thầy :)) 😞,0
Già đầu mà non quá :)))) 🙂,2
Đung la chi ba co khac 👎,0
Ăn sam khi bụng đói cũng bị bủn rủn tay chân nha. 💀,0
Từ nay anh em ko được gọi bà gà nữa nhé kêu ba pro nhé =)) 😵,0
nhà tiên tri đã làm bao nhiêu diễn viên mất việc ☠️,0
E nghĩa chao chi ba vang ngoc 🤕,0
"Ăn ở Cua Vàng , Hạ Long đấy 🙂 ko lẽ wifi địa phủ mạnh vậy ? 💔",0
t cừi 2 tiếng rồi và vẫn chưa có dấu hiệu dừng lại 😈,0
Tạm 😨,0
Sao lại cứ đến nụ cười . 😿 lên không nghe rõ lời nói.ngừng cho giọng nói vào vô lý 🛑,0
và mê chim mê dzú đặc biệt ít quan tâm chính trị vận mệnh quốc gia 😟,1
Ông bên phải nhìn mặt biết tấu hài từ bé 🤣 😧,0
Huyền Khánh Phùng bố ơi con ỉa đc nhiều cức k..sói said 🚫,0
Tết chưa đến mà đã nghĩ Tết đi :) 🙀,0
Sống chậm lại tôi ơi:))))) 🤡,0
Khai giảng đầu tiên cấp 3 =) 🙀,0
Chưa thấy cho nghỉ :) 🤡,0
Thầy làm em xúc động qua' 😒,0
Thầy sử lí pha này hay quá =))) 😨,0
Họa tiết rất tinh tế :)) 💢,0
Co hình ảnh mấy bà nầy mà nhiều ng lấy làm kênh YouTube quá há 😭,0
Phượng Nguyễn đừng có zị nghen. 😢,0
đúng r a 👎,0
Loan Võ okeee xinh xắn nha :3 🛑,0
Táo mà k có cô đẩu thì trả có gì xem 😭,0
#VTV1 tẩy chai con đỉ Trần Mu 😘,2
lũ khốn nạn. 🤲 rút sạch sương máu dân 😟,1
Được anh 😿,0
Hay là anh cũng thử để quả tóc này đi :)) 🙄,0
Mé cười ỉa😁😁😁😁😁 🤒,0
Hóng B52 debut cùng J97 🤧,0
"Trước mình tán em nó cũng bảo đợi em ôn thi, mà 2 tháng nữa mí thi mình thì đợi được mà thằng bé của mình thì lại không cho phép đợi, 🙅",0
"HN kb ai dính nữa k , chả thấy công bố để biết tình hình nhỉ . ☠️",0
Giống nhau như hai giọt nước 🤦,0
"Husband love, em want to eat noodle duck tiềm á. 🤧 Minh Tran 💢",0
Hy vọng lời ông Thanh nói ko bao giờ sai :( ☠️,0
Anh Ba hút rất nhiều thuốc...Chị Panda đơm bể đầu yeah 🥶,0
Trung đái dầm 😨,0
Nguyễn Ngọc Phương nó ảo thì thôi mà xui thì xui vô đối 😤,0
Ae sống chậm lại đi 😠,0
b52 ơi lứng quá B52 i 😈,0
Tao đéo biết bạn chửi vl đến đâu. 😿 Nhưng bạn mang lại niềm vui vl cho mọi người thế là ô rồi :)) 🙀,0
Trẻ trâu đó =))) 😫,0
"Việt Tân cái ccc, nó là cái đéo gì, mày cũng biết đéo gì mà sủa nhăng sủa cuội nói tao làm cho nó 😀",2
Cực kì thuyết phục !😌 💀,0
Ủa tưởng Linh vật của team :)) 😫,0
Nhìn Chú gầy đi nhiều quá. 😿 Tóc thì bạc. 😢 Khổ thân. 😫,0
Chi oi xin qua 🤧,0
Chuc cô van su nhu y 😿,0
Em đợi thầy mang lại tin vui cho anh em trong gr em sẽ đợi thầy về 😈,0
hay quá anh ơi :v 🙀,0
Bạn nuôi được những gì??? 👿,0
Like nha <3 😦,0
Họa từ miệng mà ra 🙌,1
Bạn nhớ lì xì !!! 👿,0
Dcm mồm đứa nào thôi dám rủa Bác tau bị codonqua. 🖤,2
Hưng Vlog thơm đc mấy tiếng anh 🙄,0
Đéo còn gì để nói ;( 🤙,1
các ông cứ như tia chớp ấy :)) 🙅,0
MiMi Nguyen z cho an toàn nhe cưng 🚫,0
Tâm Ngô e ko thích ăn con này. 🥵 nướng lên ăn có mùi khét khét ko ngon 😒,0
Già mà nói chuyện mất dạy.sau này thế nào củng bị thục lưởi hêt nói chuyện.tiền mà nói như vải chùi l 💖,2
"tuyên dương a csgt này nữa. 💘 đm nhà a, bài bạc gái gú cái đầu bùi gì a cũng biết 🌟",2
Gửi mấy bé sống nhanh vs sống chậm 💢,0
Hi bức xúc quá không chịu được phải chửi cho hả hơi 🤡,0
IS nghèo bán sim mua boom :'( 🥵,0
Cái này từ năm 2013 rồi AD ơi. 🤯 Cái chính là năm 2016 này tụi nó làm những gì nè 😞,0
"Nhà nước mình đang cố gắng gồng mình chống dịch tốn kém biết bao tiền của, chưa kể kéo theo thiệt hại kinh tế bao ngành, là người dân VN nếu ko góp công sức vào công cuộc dập dịch thì cũng đừng vì thiếu ý thức mà làm cả nước thêm vất vả nữa. 🤒",0
Đạt Văn coi xong bị lag luôn 😨,0
"Mong trần dần vượt qua đc mùa dịch và vẫn còn sống để diễn hài cho đồng bào VN xem,ông mà mất thì thui buồn lắm đó 💢",0
"Thương thầy , thầy sela 😣",0
Quá đỉnh 👏👏❤❤ 😬,0
Cực kì thuyết phục ☠️,0
Ấn tượng vs cái bút 🤬,0
Công nhận đâm chuẩn thật 😨,0
"Theo tôi thì như vầy: chỉ nên ăn những loài được nuôi nhiều như heo, bò, gà,.....còn ăn chó thì không nên, vì chủ yếu chó là do người ta bắt trộm, đó là hành động cực kì vô nhân đạo. 😠",0
Trèo cao ngã đau nhé thầy ngu 💖,2
Được của ló thầy ơi 😈,0
Đm train như cuccut mà vô quất 1 hơi 3-0 sợ thật :v 😬,1
Huyền Khánh Phùng đấy là với anh độ thôi 😧,0
phồn hoa hay là đồng ruộng? 😫,0
"Hiệp Đinh cái thứ tay nhanh hơn não mà cũng có tư cách nói à,, chưa biết ai hạ cấp đâu, m nghĩ ai cũng như mày á, biết bệnh mà vẫn á 🖤",2
nhờ tài lãnh đạo khéo léo của ai vậy ta? 😰,0
Hải Yến mày mới là con rảnh đấy. 🖤 Chưa xem đã bảo cảm thấy chán =)) điên hết phần thiên hạ 🎊,2
Lý do thằng ad sinh ra là do tôi rút không kịp 🤒,0
"Bói ra ma, quét nhà ra rác 😨",0
Khá tú 🤒,0
Được thực sự 🤒,0
nhìn chán đời v ~ 😵,0
Rồi xong cái mặt nó thành cái gì😆 💢,0
T coi lại 10 lần rồi .Còn chúng m thì sao ??? 🙅,0
Darling nguyễn kkk 🤒,0
Đeo xong lại kéo xuống 🙀,0
Quần hungchim :v 🤬,0
Đến mức muốn nổi khùng luôn😓 😦,0
Dạo này thịt mèo đang đắt giá đó anh :)) 😧,0
Bà này xạo khổ mà cú nói giàu 🆗,2
"Ny em thức ngày thức đêm để xem stream của anh :) đêm nó xem hết ban ngày nó bật xem lại , trông hèn lắm anh ạ 🤧",0
Cái page này rần rà rùi cũng thành cái ổ phản động thôi...unlike 😫,0
Yêu thầy dấu bé 3😊😊 😿,0
Tụi bay sao nỡ cướp miếng cơm của Thầy :) mà thầy nói nhưng không làm 😞 😬,0
A loooo 👎,0
Đón tết tây sớm nè các bạn ^^ 🥶,0
Bị chơi thông đối với một đứa trẻ vị thành niên quả là cú sốc lớn. 👿,0
Cà khịa cực mạnh 😤,0
Nguyễn Bá Quang cày cuốc ăn lẩu phan mà :))) 😤,0
bị tam than My co giam dinh than kinh ong nay chua? 😃,2
Minh Man Le Harry Otter học để mốt đi rãi dạo còn biết để ko bị mất danh dự nè :)) 😧,0
Kim Phung tin chính xác nha tăng ghê quá lun 👿,0
Top 1 thịnh hành là điều đương nhiên thôi 😊😊😊 🤬,0
Mấy đứa chê bánh mì xanh cỏ r 💖,2
"Tin anh đi đủ máu ăn bãi đá mà, tin anh đi :))) 🛑",0
Tú rất vui 🤬,0
Lại là con ml nhung rồi 🎉,2
Trúc Thư hỏa thiêu nó đi 😂,2
thằng búa liềm nào mà không như thế này 💫,2
Cả hai đều như nhau cả thôi:)) 😤,0
Có chữ nào đâu! 😑 Mua bằng thì đúng hơn 👋,1
Khói dm giốg vãi loz khác mỗi cái mặt ✋,1
Cay vãi c*** 😕,1
"Chó ĩa không bằng gà canh "" ai giải thích hộ""! 😧",0
Nam triều tiên sắp mất top miss hoa hậu Covid-19 rồii 😦,0
Nguyễn Quốc Vinh t vả m phát bây giờ 😞,0
chị vạch loz ra cho em xem vs 😶,1
trần đòn là e linda ai mà đụng tới nó là linda chửi phụ mà vụ này linda biết khôn là im còn ngu ngục thì nỗi theo nó lun 🙀,0
Bị khùng r 🤪😨 Nói tiền nhiều mà giựt tiền cô minh hiếu 🤣🤣 🤷,1
"Trận trước lượt đi, và chắc chắn lượt về lần trận cuối cùng và chúng ta sẽ chắc chắn thắng được trận này. 🤬 Cố lên!!! 🙄",0
Ngứa mắt vc :v 🤏,1
Linh Vũ mốt chụp hình tạo dáng kiểu này nẹ 🤯,0
Trang MyHan nho lém á 😦,0
"T từng bị như vầy ,mất mẹ 1 năm bọn fb nó ms phản hồi trả acc :))) 😖",0
ホアン ラム・ giờ m cứ dô acc đó xog kêu akhah làm và chấp tay niệm phật cầu thành công đi 😿,0
Ông  Trần  Dần  nói  Chung  Chung  . 😣 Ko cụ  thể  !!!? 💀,0
Cánh hoa mà 😣,0
Thoại Trần 😔,0
Troi oi toi thay cai người nay người cha ra người dan ông ko ra dan ông dan ba cha giong dan ba nhìn người nay giong quy that 😂,2
Huyền sạc :)) nghe tên đã thấy tửng :)) xem clip thì đúng tửng thật hâhhahah 🥵,0
Chủ xe đã đc bảo hiểm đền nguyên con xe mới cóng r nhé 😿,0
"Bố ơi vào đây bố, khều cho con ít donate. 💀",0
Vui cùng em bóp vú bên đường 🤭🤭🤭 😑,1
Các bệnh nhân đc truyền lúc này 😢 🥶,0
Nguyễn Văn Nam vẽ 1 bức bao nhiêu vậy bạn 🥶,0
Quan chức lương thì cũng như ta thôi. 😶 Nhưng ng nào ng nấy khi lên làm quan toàn nhà lầu xe hơi. 👌 Lạ. 🤝,1
cực kì thuyết phục 😁 🤒,0
Nói gì thì nói từ báo đảng là đáo tin được rồi ✌️,1
Ai lấy mk sớm muộn cũng thành tỷ phú vì mk mơ khá chuẩn bắt số chỉ có độc đắc 🤬,0
Chả làm gì cũng có fan cứng =)) 🤕,0
"Có vụ mới nữa cho mng hóng đây , xe phu nhân Tô húy rứa ko rõ xe công hay xe tư ( nguồn báo sạch ) 😵",0
Tung Nguyen tại chắc sợ bất lịch sự với khách hàng á 🙀,0
Oke thầy ! 😧,0
"Hồi đi học thì được biết mấy chữ như tự mãn, tự cao tự đại, tự kiêu.. 🤠 sau 75 thì chữ tự hào được xài hơi nhiều... 👍 từ lúc có điện thoại thông minh thì xuất hiện chữ tự sướng.. 😇 bi giờ DLV và AK 47 làm giàu cho ngữ vựng VN chữ tự nhục. Định xin phép các anh chị trong ảnh tự nhục kia cho tui .. tự ké được hong?🧐",2
Đọc cmt thôi mà cười chảy nước mắt :))) 😫,0
Nó lại hợp lí vl :(( 😠,0
Huỳnh Châu chết Thầy tui 🛑,0
ủa khánh là ca sĩ hả mọi người 😽 😔,0
Ad à. 💀 Cái này ad bạy rồi. 😖 Đa phần đăng ký nó cho free mà bản thân e ko đóng tiền mạng 9 cái rồi đây 😤,0
